sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
19 39 independent state file register unilateral declaration 7
19 4 independent state file register unilateral declaration 6
19 40 independent state file register unilateral declaration 6
19 41 independent state file register unilateral declaration 7
19 42 independent state file register unilateral declaration 6
19 43 independent state file register unilateral declaration 6
19 5 independent state file register unilateral declaration 6
19 6 independent state file register unilateral declaration 5
19 7 independent state file register unilateral declaration 7
19 8 independent state file register unilateral declaration 6
19 9 independent state file register unilateral declaration 6
20 1 independent state file smooth unilateral declaration 1
20 10 independent state file smooth unilateral declaration 2
20 11 independent state file smooth unilateral declaration 1
20 12 independent state file smooth unilateral declaration 2
20 13 independent state file smooth unilateral declaration 2
20 14 independent state file smooth unilateral declaration 1
20 15 independent state file smooth unilateral declaration 4
20 16 independent state file smooth unilateral declaration 1
20 17 independent state file smooth unilateral declaration 4
20 18 independent state file smooth unilateral declaration 1
20 19 independent state file smooth unilateral declaration 1
20 2 independent state file smooth unilateral declaration 5
20 20 independent state file smooth unilateral declaration 2
20 21 independent state file smooth unilateral declaration 1
20 22 independent state file smooth unilateral declaration 1
20 23 independent state file smooth unilateral declaration 2
20 24 independent state file smooth unilateral declaration 2
20 25 independent state file smooth unilateral declaration 2
20 26 independent state file smooth unilateral declaration 6
20 27 independent state file smooth unilateral declaration 3
20 28 independent state file smooth unilateral declaration 2
20 29 independent state file smooth unilateral declaration 2
20 3 independent state file smooth unilateral declaration 3
20 30 independent state file smooth unilateral declaration 1
20 31 independent state file smooth unilateral declaration 5
20 32 independent state file smooth unilateral declaration 1
20 33 independent state file smooth unilateral declaration 1
20 34 independent state file smooth unilateral declaration 1
20 35 independent state file smooth unilateral declaration 2
20 36 independent state file smooth unilateral declaration 2
20 37 independent state file smooth unilateral declaration 2
20 38 independent state file smooth unilateral declaration 4
20 39 independent state file smooth unilateral declaration 3
20 4 independent state file smooth unilateral declaration 2
20 40 independent state file smooth unilateral declaration 1
20 41 independent state file smooth unilateral declaration 2
20 42 independent state file smooth unilateral declaration 1
20 43 independent state file smooth unilateral declaration 4
20 5 independent state file smooth unilateral declaration 4
20 6 independent state file smooth unilateral declaration 2
20 7 independent state file smooth unilateral declaration 2
20 8 independent state file smooth unilateral declaration 2
20 9 independent state file smooth unilateral declaration 2
21 1 primary school admit accept new pupil 6
21 10 primary school admit accept new pupil 7
21 11 primary school admit accept new pupil 5
21 12 primary school admit accept new pupil 7
21 13 primary school admit accept new pupil 7
21 14 primary school admit accept new pupil 6
21 15 primary school admit accept new pupil 6
21 16 primary school admit accept new pupil 7
21 17 primary school admit accept new pupil 7
21 18 primary school admit accept new pupil 6
21 19 primary school admit accept new pupil 7
21 2 primary school admit accept new pupil 6
21 20 primary school admit accept new pupil 5
21 21 primary school admit accept new pupil 7
21 22 primary school admit accept new pupil 6
21 23 primary school admit accept new pupil 4
21 24 primary school admit accept new pupil 6
21 25 primary school admit accept new pupil 5
21 26 primary school admit accept new pupil 6
21 27 primary school admit accept new pupil 7
21 28 primary school admit accept new pupil 7
21 29 primary school admit accept new pupil 4
21 3 primary school admit accept new pupil 5
21 30 primary school admit accept new pupil 6
21 31 primary school admit accept new pupil 7
21 32 primary school admit accept new pupil 7
21 33 primary school admit accept new pupil 7
21 34 primary school admit accept new pupil 7
21 35 primary school admit accept new pupil 6
21 36 primary school admit accept new pupil 6
21 37 primary school admit accept new pupil 6
21 38 primary school admit accept new pupil 7
21 39 primary school admit accept new pupil 6
21 4 primary school admit accept new pupil 7
21 40 primary school admit accept new pupil 7
21 41 primary school admit accept new pupil 7
21 42 primary school admit accept new pupil 6
21 43 primary school admit accept new pupil 6
21 5 primary school admit accept new pupil 6
21 6 primary school admit accept new pupil 6
21 7 primary school admit accept new pupil 7
21 8 primary school admit accept new pupil 6
21 9 primary school admit accept new pupil 2
22 1 primary school admit acknowledge new pupil 2
22 10 primary school admit acknowledge new pupil 3
22 11 primary school admit acknowledge new pupil 1
